source_index,date,month,variant,p3head,y3head
33625,2026-06-23,2026-06,style,0.23375609590827953,0
33626,2026-06-23,2026-06,style,0.30211490563704874,0
33627,2026-06-23,2026-06,style,0.06118132336066386,0
33628,2026-06-23,2026-06,style,0.2172081107427555,0
33629,2026-06-23,2026-06,style,0.16827818011171347,0
33630,2026-06-23,2026-06,style,0.3969555768319965,1
33631,2026-06-23,2026-06,style,0.13606116630922974,0
33632,2026-06-23,2026-06,style,0.07382376675526119,0
33633,2026-06-23,2026-06,style,0.13102648991654936,0
33634,2026-06-23,2026-06,style,0.14305487530788696,0
33635,2026-06-23,2026-06,style,0.09036018015935933,0
33636,2026-06-23,2026-06,style,0.45210890818375293,0
33637,2026-06-23,2026-06,style,0.10780360707343592,0
33638,2026-06-23,2026-06,style,0.08612482202030858,0
33639,2026-06-23,2026-06,style,0.1319449490909554,0
33640,2026-06-23,2026-06,style,0.13989685261905171,0
33641,2026-06-23,2026-06,style,0.07828360162689765,0
33642,2026-06-23,2026-06,style,0.1563997751077994,0
33643,2026-06-23,2026-06,style,0.04013164209360532,0
33644,2026-06-23,2026-06,style,0.0673767917385378,0
33645,2026-06-23,2026-06,style,0.046069166471689835,0
33646,2026-06-23,2026-06,style,0.05796600343904644,0
33647,2026-06-23,2026-06,style,0.08892144804947273,0
33648,2026-06-23,2026-06,style,0.21616354794923742,0
33649,2026-06-23,2026-06,style,0.11600307527198218,0
33650,2026-06-23,2026-06,style,0.13158581127254132,0
33651,2026-06-23,2026-06,style,0.16479362874729903,0
33652,2026-06-23,2026-06,style,0.03528497221097586,0
33653,2026-06-23,2026-06,style,0.09235673584221608,0
33654,2026-06-23,2026-06,style,0.11078233860093269,0
33655,2026-06-23,2026-06,style,0.09395253878747538,0
33656,2026-06-23,2026-06,style,0.16483231049391125,0
33657,2026-06-23,2026-06,style,0.15216177436470146,1
33658,2026-06-23,2026-06,style,0.09203200671000883,0
33659,2026-06-23,2026-06,style,0.07501190121414192,0
33660,2026-06-23,2026-06,style,0.05866622855170055,0
33661,2026-06-23,2026-06,style,0.15374330821810817,0
33662,2026-06-23,2026-06,style,0.10905802607007754,0
33663,2026-06-23,2026-06,style,0.28406524299105773,0
33664,2026-06-23,2026-06,style,0.33446074269651893,0
33665,2026-06-23,2026-06,style,0.13322727653763455,1
33666,2026-06-23,2026-06,style,0.12555431044671306,0
33667,2026-06-23,2026-06,style,0.17263568207733124,0
33668,2026-06-23,2026-06,style,0.15964460473826833,0
33669,2026-06-23,2026-06,style,0.059964602842621714,0
33670,2026-06-23,2026-06,style,0.174890625601857,0
33671,2026-06-23,2026-06,style,0.13703344639347106,0
33672,2026-06-23,2026-06,style,0.13410248065952443,0
33673,2026-06-23,2026-06,style,0.26365701796047103,0
33674,2026-06-23,2026-06,style,0.37611108064027277,1
33675,2026-06-23,2026-06,style,0.1671319858267237,1
33676,2026-06-23,2026-06,style,0.15857172425202212,1
33677,2026-06-23,2026-06,style,0.27468669974491333,0
33678,2026-06-23,2026-06,style,0.10269103022610233,0
33679,2026-06-23,2026-06,style,0.16992322356237285,0
33680,2026-06-23,2026-06,style,0.11649296496525444,0
33681,2026-06-23,2026-06,style,0.1108312094111978,0
33682,2026-06-23,2026-06,style,0.06495106641382639,0
33683,2026-06-23,2026-06,style,0.11486987777399915,0
33684,2026-06-23,2026-06,style,0.09711764975588452,0
33685,2026-06-23,2026-06,style,0.10515585389459475,0
33686,2026-06-23,2026-06,style,0.08331915940576749,0
33687,2026-06-23,2026-06,style,0.0755986815910693,0
33688,2026-06-23,2026-06,style,0.0942038888711241,1
33689,2026-06-23,2026-06,style,0.057154341367676706,0
33690,2026-06-23,2026-06,style,0.09980801171359979,1
33691,2026-06-23,2026-06,style,0.102268160571558,0
33692,2026-06-23,2026-06,style,0.11020645804718963,0
33693,2026-06-23,2026-06,style,0.08921841905781373,0
33694,2026-06-23,2026-06,style,0.06977501807427812,0
33695,2026-06-23,2026-06,style,0.18009253149447715,0
33696,2026-06-23,2026-06,style,0.48277581205686476,1
33697,2026-06-23,2026-06,style,0.22478900905221677,1
33698,2026-06-23,2026-06,style,0.334942931929018,1
33699,2026-06-23,2026-06,style,0.19461356121732662,0
33700,2026-06-23,2026-06,style,0.3061646526710635,0
33701,2026-06-23,2026-06,style,0.191009468187049,0
33702,2026-06-23,2026-06,style,0.07602120125783855,0
33703,2026-06-23,2026-06,style,0.16695264655821332,0
33704,2026-06-23,2026-06,style,0.17150565641770762,1
33705,2026-06-23,2026-06,style,0.04943930457424385,0
33706,2026-06-23,2026-06,style,0.07617642088048382,0
33707,2026-06-23,2026-06,style,0.10426103464537752,0
33708,2026-06-23,2026-06,style,0.10833985241610287,1
33709,2026-06-23,2026-06,style,0.1561131609721729,1
33710,2026-06-23,2026-06,style,0.1673728833066692,1
33711,2026-06-23,2026-06,style,0.28004054665681183,1
33712,2026-06-23,2026-06,style,0.3000634514025016,1
33713,2026-06-23,2026-06,style,0.16035436591697047,0
33714,2026-06-23,2026-06,style,0.10691024374385827,0
33715,2026-06-23,2026-06,style,0.1335420080009483,0
33716,2026-06-23,2026-06,style,0.1601255632299452,1
33717,2026-06-23,2026-06,style,0.17134252238415454,1
33718,2026-06-23,2026-06,style,0.11384181661762985,0
33719,2026-06-23,2026-06,style,0.13563261490932402,0
33720,2026-06-23,2026-06,style,0.11178272138989241,0
33721,2026-06-23,2026-06,style,0.1816237971362739,0
33722,2026-06-23,2026-06,style,0.09459919491212952,0
33723,2026-06-23,2026-06,style,0.054735885625860174,0
33724,2026-06-23,2026-06,style,0.3100637259613519,0
33725,2026-06-23,2026-06,style,0.15716036676028108,0
33726,2026-06-23,2026-06,style,0.1548973296864655,0
33727,2026-06-23,2026-06,style,0.12586285748486084,0
33728,2026-06-23,2026-06,style,0.09744299471589872,0
33729,2026-06-23,2026-06,style,0.12801056792255014,0
33730,2026-06-23,2026-06,style,0.14532701703656206,0
33731,2026-06-23,2026-06,style,0.041534713937508155,1
33732,2026-06-23,2026-06,style,0.18617846713594274,0
33733,2026-06-23,2026-06,style,0.4334282701889003,1
33734,2026-06-23,2026-06,style,0.08689465782377742,0
33735,2026-06-23,2026-06,style,0.07022223566393918,0
33736,2026-06-23,2026-06,style,0.1967770516079035,0
33737,2026-06-23,2026-06,style,0.14099836496972357,0
33738,2026-06-23,2026-06,style,0.1457356174663522,0
33739,2026-06-23,2026-06,style,0.21603435917489264,0
33740,2026-06-23,2026-06,style,0.08468821667332978,0
33741,2026-06-23,2026-06,style,0.10064731616708557,0
33742,2026-06-23,2026-06,style,0.03922939130034827,1
33743,2026-06-23,2026-06,style,0.08218013345620313,0
33744,2026-06-23,2026-06,style,0.1208737076758138,0
33745,2026-06-23,2026-06,style,0.06513845119553825,0
33746,2026-06-23,2026-06,style,0.07460052635046632,0
33747,2026-06-23,2026-06,style,0.1144702284810865,0
33748,2026-06-23,2026-06,style,0.13155952316089622,1
33749,2026-06-23,2026-06,style,0.1028359200942583,0
33750,2026-06-23,2026-06,style,0.1702205216380282,0
33751,2026-06-23,2026-06,style,0.26116282327790447,1
33752,2026-06-23,2026-06,style,0.12281499695452497,0
33753,2026-06-23,2026-06,style,0.1769730413015163,0
33754,2026-06-23,2026-06,style,0.11839489064217217,0
33755,2026-06-24,2026-06,style,0.15183875766614857,0
33756,2026-06-24,2026-06,style,0.09743506821629103,1
33757,2026-06-24,2026-06,style,0.17066840047125192,1
33758,2026-06-24,2026-06,style,0.11854653189782073,0
33759,2026-06-24,2026-06,style,0.24079648629545353,0
33760,2026-06-24,2026-06,style,0.12525803334354266,0
33761,2026-06-24,2026-06,style,0.13427927897662745,0
33762,2026-06-24,2026-06,style,0.13713284482833712,0
33763,2026-06-24,2026-06,style,0.1540535594556676,1
33764,2026-06-24,2026-06,style,0.20107258720001012,0
33765,2026-06-24,2026-06,style,0.12148598281915585,0
33766,2026-06-24,2026-06,style,0.10461722599741302,0
33767,2026-06-24,2026-06,style,0.3176444104056287,0
33768,2026-06-24,2026-06,style,0.04659784663929078,0
33769,2026-06-24,2026-06,style,0.2668965530109904,1
33770,2026-06-24,2026-06,style,0.23094570519976132,1
33771,2026-06-24,2026-06,style,0.19532662646544335,0
33772,2026-06-24,2026-06,style,0.16263566929459158,0
33773,2026-06-24,2026-06,style,0.2575822988129496,0
33774,2026-06-24,2026-06,style,0.14707474170968565,1
33775,2026-06-24,2026-06,style,0.14321221057403352,0
33776,2026-06-24,2026-06,style,0.08180800301541669,0
33777,2026-06-24,2026-06,style,0.11267195963573994,0
33778,2026-06-24,2026-06,style,0.13920770939181362,0
33779,2026-06-24,2026-06,style,0.1506762440740995,0
33780,2026-06-24,2026-06,style,0.34717697113671575,0
33781,2026-06-24,2026-06,style,0.18927968512636556,0
33782,2026-06-24,2026-06,style,0.06415390869349066,0
33783,2026-06-24,2026-06,style,0.0647867377469665,0
33784,2026-06-24,2026-06,style,0.17831333237261693,0
33785,2026-06-24,2026-06,style,0.07800271431711557,0
33786,2026-06-24,2026-06,style,0.06555562931815379,0
33787,2026-06-24,2026-06,style,0.08548915583038186,0
33788,2026-06-24,2026-06,style,0.05818502356800711,0
33789,2026-06-24,2026-06,style,0.06570917626866261,0
33790,2026-06-24,2026-06,style,0.09460495188542133,0
33791,2026-06-24,2026-06,style,0.2961858055057333,0
33792,2026-06-24,2026-06,style,0.18041314756644594,0
33793,2026-06-24,2026-06,style,0.18245292284917097,0
33794,2026-06-24,2026-06,style,0.13867292658171876,0
33795,2026-06-24,2026-06,style,0.13025589847259691,0
33796,2026-06-24,2026-06,style,0.17117379122947288,0
33797,2026-06-24,2026-06,style,0.07590046387440932,0
33798,2026-06-24,2026-06,style,0.141379115001221,0
33799,2026-06-24,2026-06,style,0.23778628141627944,0
33800,2026-06-24,2026-06,style,0.07048497429842154,0
33801,2026-06-24,2026-06,style,0.06910172207497292,0
33802,2026-06-24,2026-06,style,0.22523735859949465,0
33803,2026-06-24,2026-06,style,0.1870236168990527,1
33804,2026-06-24,2026-06,style,0.0956513432150643,0
33805,2026-06-24,2026-06,style,0.0494339501469929,0
33806,2026-06-24,2026-06,style,0.051389232429459565,0
33807,2026-06-24,2026-06,style,0.11716077674002597,0
33808,2026-06-24,2026-06,style,0.19850461957764065,1
33809,2026-06-24,2026-06,style,0.07240857283463807,0
33810,2026-06-24,2026-06,style,0.036631503058854,0
33811,2026-06-24,2026-06,style,0.1273797578516752,0
33812,2026-06-24,2026-06,style,0.0306678966211323,0
33813,2026-06-24,2026-06,style,0.0763863975260434,1
33814,2026-06-24,2026-06,style,0.08896766586442274,0
33815,2026-06-24,2026-06,style,0.15651032808404297,0
33816,2026-06-24,2026-06,style,0.14838954844227384,0
33817,2026-06-24,2026-06,style,0.08606833177061306,0
33818,2026-06-24,2026-06,style,0.20768639402654604,0
33819,2026-06-24,2026-06,style,0.23217326194150725,0
33820,2026-06-24,2026-06,style,0.3031448005178356,0
33821,2026-06-24,2026-06,style,0.08846319706535229,0
33822,2026-06-24,2026-06,style,0.2171816907419831,0
33823,2026-06-24,2026-06,style,0.052293081433045244,0
33824,2026-06-24,2026-06,style,0.06344336567761197,0
33825,2026-06-24,2026-06,style,0.04682087841764154,0
33826,2026-06-24,2026-06,style,0.08977954383671552,0
33827,2026-06-24,2026-06,style,0.23996276033190111,0
33828,2026-06-24,2026-06,style,0.12031244262242274,0
33829,2026-06-24,2026-06,style,0.2307248868541106,0
33830,2026-06-24,2026-06,style,0.2881121935098964,0
33831,2026-06-24,2026-06,style,0.11113165422900147,0
33832,2026-06-24,2026-06,style,0.2633601380290751,0
33833,2026-06-24,2026-06,style,0.1746883220523144,0
33834,2026-06-24,2026-06,style,0.2514528429439896,0
33835,2026-06-24,2026-06,style,0.14923578520463673,1
33836,2026-06-24,2026-06,style,0.13599451543061017,0
33837,2026-06-24,2026-06,style,0.17423090762027496,0
33838,2026-06-24,2026-06,style,0.13357851317716884,0
33839,2026-06-24,2026-06,style,0.2157008168968712,0
33840,2026-06-24,2026-06,style,0.10784258597400176,0
33841,2026-06-24,2026-06,style,0.1735892263946152,0
33842,2026-06-24,2026-06,style,0.09156152739068635,0
33843,2026-06-24,2026-06,style,0.13944385089285022,0
33844,2026-06-24,2026-06,style,0.08459384860123531,0
33845,2026-06-24,2026-06,style,0.1363437192643682,0
33846,2026-06-24,2026-06,style,0.19505384944295753,0
33847,2026-06-24,2026-06,style,0.08271602290741706,0
33848,2026-06-24,2026-06,style,0.127212509157635,0
33849,2026-06-24,2026-06,style,0.13321280960017984,0
33850,2026-06-24,2026-06,style,0.32308731522924994,1
33851,2026-06-24,2026-06,style,0.3510900560259341,1
33852,2026-06-24,2026-06,style,0.1982290126583515,1
33853,2026-06-24,2026-06,style,0.1594992740633106,0
33854,2026-06-24,2026-06,style,0.27065224076703553,0
33855,2026-06-24,2026-06,style,0.1875715029534678,0
33856,2026-06-24,2026-06,style,0.1203194615305747,0
33857,2026-06-24,2026-06,style,0.14470792625332696,1
33858,2026-06-24,2026-06,style,0.0758995446811662,0
33859,2026-06-24,2026-06,style,0.043517459747144285,0
33860,2026-06-24,2026-06,style,0.08636386419287215,0
33861,2026-06-24,2026-06,style,0.09246288339809904,0
33862,2026-06-24,2026-06,style,0.08296728725584256,0
33863,2026-06-24,2026-06,style,0.12575470702673794,0
33864,2026-06-24,2026-06,style,0.09085079645413227,1
33865,2026-06-24,2026-06,style,0.06167886016826286,1
33866,2026-06-24,2026-06,style,0.08732603655695141,0
33867,2026-06-24,2026-06,style,0.09154746984877889,1
33868,2026-06-24,2026-06,style,0.058613386454586025,0
33869,2026-06-24,2026-06,style,0.0847656319625897,0
33870,2026-06-24,2026-06,style,0.09660793646277256,0
33871,2026-06-24,2026-06,style,0.10864994773640782,0
33872,2026-06-24,2026-06,style,0.06004878899985945,0
33873,2026-06-24,2026-06,style,0.11965129986248736,0
33874,2026-06-24,2026-06,style,0.35477340769999227,0
33875,2026-06-24,2026-06,style,0.24044833493740528,0
33876,2026-06-24,2026-06,style,0.2608594759361592,0
33877,2026-06-24,2026-06,style,0.14073885977855286,0
33878,2026-06-24,2026-06,style,0.18147890823924243,0
33879,2026-06-24,2026-06,style,0.09546592050341264,0
33880,2026-06-24,2026-06,style,0.22244232137484873,0
33881,2026-06-24,2026-06,style,0.14122096593964742,0
33882,2026-06-24,2026-06,style,0.058909970507009725,0
33883,2026-06-24,2026-06,style,0.09435106418293815,1
33884,2026-06-24,2026-06,style,0.1289660368111527,1
33885,2026-06-24,2026-06,style,0.09141391132312583,0
33886,2026-06-24,2026-06,style,0.07924128858778716,1
33887,2026-06-24,2026-06,style,0.24125606019183737,1
33888,2026-06-24,2026-06,style,0.1720120205082886,1
33889,2026-06-24,2026-06,style,0.1487798176373311,0
33890,2026-06-24,2026-06,style,0.2623891738821968,0
33891,2026-06-24,2026-06,style,0.2744641311308172,0
33892,2026-06-24,2026-06,style,0.1411237899865494,0
33893,2026-06-24,2026-06,style,0.06455534223923398,0
33894,2026-06-24,2026-06,style,0.09532280863355151,0
33895,2026-06-24,2026-06,style,0.078049129726631,0
33896,2026-06-24,2026-06,style,0.11410832244600798,0
33897,2026-06-24,2026-06,style,0.1042427565748984,0
33898,2026-06-24,2026-06,style,0.1837200112882815,0
33899,2026-06-24,2026-06,style,0.1552501755335937,0
33900,2026-06-24,2026-06,style,0.07465512591965266,0
33901,2026-06-24,2026-06,style,0.09675235815587788,1
33902,2026-06-24,2026-06,style,0.11039401026688156,0
33903,2026-06-24,2026-06,style,0.11648921375336875,1
33904,2026-06-24,2026-06,style,0.10867743626754352,0
33905,2026-06-24,2026-06,style,0.07944923965848089,0
33906,2026-06-24,2026-06,style,0.05669484267635099,0
33907,2026-06-24,2026-06,style,0.06571576288145782,0
33908,2026-06-24,2026-06,style,0.11115947941582423,0
33909,2026-06-24,2026-06,style,0.07870907358000973,0
33910,2026-06-24,2026-06,style,0.21371801418166295,0
33911,2026-06-24,2026-06,style,0.4734444214993276,1
33912,2026-06-24,2026-06,style,0.34257855433957435,1
33913,2026-06-24,2026-06,style,0.13657695117424284,0
33914,2026-06-24,2026-06,style,0.22245556794546692,0
33915,2026-06-24,2026-06,style,0.11492938475472435,1
33916,2026-06-24,2026-06,style,0.05503559270978009,0
33917,2026-06-24,2026-06,style,0.21305672530023428,1
33918,2026-06-24,2026-06,style,0.1260257289114949,0
33919,2026-06-24,2026-06,style,0.09690163196111387,0
33920,2026-06-24,2026-06,style,0.0628072617661716,0
33921,2026-06-24,2026-06,style,0.04403317715289502,0
33922,2026-06-24,2026-06,style,0.05938106650153728,0
33923,2026-06-24,2026-06,style,0.052578344583472325,0
33924,2026-06-24,2026-06,style,0.1464841001929602,0
33925,2026-06-24,2026-06,style,0.06341081138668088,0
33926,2026-06-24,2026-06,style,0.2162152396536799,1
33927,2026-06-24,2026-06,style,0.17068449549312195,1
33928,2026-06-24,2026-06,style,0.22844740636283428,0
33929,2026-06-24,2026-06,style,0.13713744955345297,0
33930,2026-06-24,2026-06,style,0.13704198829801228,0
33931,2026-06-24,2026-06,style,0.04521664518850328,0
33932,2026-06-24,2026-06,style,0.08884439574953179,0
33933,2026-06-25,2026-06,style,0.12935227739538482,1
33934,2026-06-25,2026-06,style,0.08244159076925078,0
33935,2026-06-25,2026-06,style,0.1774083091829018,1
33936,2026-06-25,2026-06,style,0.13381834339949608,0
33937,2026-06-25,2026-06,style,0.23944102499380607,0
33938,2026-06-25,2026-06,style,0.08057843248577325,0
33939,2026-06-25,2026-06,style,0.20932721034644008,0
33940,2026-06-25,2026-06,style,0.10264036957382718,0
33941,2026-06-25,2026-06,style,0.20136896060295,0
33942,2026-06-25,2026-06,style,0.12078365463700103,0
33943,2026-06-25,2026-06,style,0.12173698240934405,0
33944,2026-06-25,2026-06,style,0.04897019898948429,0
33945,2026-06-25,2026-06,style,0.2655173614019706,0
33946,2026-06-25,2026-06,style,0.13547961670006595,0
33947,2026-06-25,2026-06,style,0.23749047478111882,0
33948,2026-06-25,2026-06,style,0.16710630268971935,0
33949,2026-06-25,2026-06,style,0.14977224952034274,0
33950,2026-06-25,2026-06,style,0.1696426568007042,0
33951,2026-06-25,2026-06,style,0.11862211043036236,1
33952,2026-06-25,2026-06,style,0.07211762723573598,0
33953,2026-06-25,2026-06,style,0.127754504782295,1
33954,2026-06-25,2026-06,style,0.07447538398578636,0
33955,2026-06-25,2026-06,style,0.10579729136270112,0
33956,2026-06-25,2026-06,style,0.07982359194133473,0
33957,2026-06-25,2026-06,style,0.26885459195359673,0
33958,2026-06-25,2026-06,style,0.05548029593658707,0
33959,2026-06-25,2026-06,style,0.10273407248702486,0
33960,2026-06-25,2026-06,style,0.3735443913039369,0
33961,2026-06-25,2026-06,style,0.3754463132607871,1
33962,2026-06-25,2026-06,style,0.22537623616352756,0
33963,2026-06-25,2026-06,style,0.49917852738093427,1
33964,2026-06-25,2026-06,style,0.17525426043720513,1
33965,2026-06-25,2026-06,style,0.1413738111497372,0
33966,2026-06-25,2026-06,style,0.3206808989790511,0
33967,2026-06-25,2026-06,style,0.13177985451651095,0
33968,2026-06-25,2026-06,style,0.12719108476346397,0
33969,2026-06-25,2026-06,style,0.15044406698166696,0
33970,2026-06-25,2026-06,style,0.0992739219295668,0
33971,2026-06-25,2026-06,style,0.2665939086116492,0
33972,2026-06-25,2026-06,style,0.18574022955622985,0
33973,2026-06-25,2026-06,style,0.1879122788067461,0
33974,2026-06-25,2026-06,style,0.21280890766306798,0
33975,2026-06-25,2026-06,style,0.17672999374102974,1
33976,2026-06-25,2026-06,style,0.10323667555409705,0
33977,2026-06-25,2026-06,style,0.08333591030349181,0
33978,2026-06-25,2026-06,style,0.07962178618983513,0
33979,2026-06-25,2026-06,style,0.08548327483319325,0
33980,2026-06-25,2026-06,style,0.08538523576581311,0
33981,2026-06-25,2026-06,style,0.16634630498151032,0
33982,2026-06-25,2026-06,style,0.1514691785444656,0
33983,2026-06-25,2026-06,style,0.1835111198142522,0
33984,2026-06-25,2026-06,style,0.14640323762245372,0
33985,2026-06-25,2026-06,style,0.2847810488908104,0
33986,2026-06-25,2026-06,style,0.05750283094970613,0
33987,2026-06-25,2026-06,style,0.2404818902407138,0
33988,2026-06-25,2026-06,style,0.07676846628343573,0
33989,2026-06-25,2026-06,style,0.07123690925158652,0
33990,2026-06-25,2026-06,style,0.11350371477403763,1
33991,2026-06-25,2026-06,style,0.050887032083565355,0
33992,2026-06-25,2026-06,style,0.05890926306273776,0
33993,2026-06-25,2026-06,style,0.08070135629746672,0
33994,2026-06-25,2026-06,style,0.12595193951179673,0
33995,2026-06-25,2026-06,style,0.09398440306125821,0
33996,2026-06-25,2026-06,style,0.07075481532602358,0
33997,2026-06-25,2026-06,style,0.16394487102805683,0
33998,2026-06-25,2026-06,style,0.06783902566382727,0
33999,2026-06-25,2026-06,style,0.15315850580706936,0
34000,2026-06-25,2026-06,style,0.14469110226597154,0
34001,2026-06-25,2026-06,style,0.10177832422130882,1
34002,2026-06-25,2026-06,style,0.07933763270978655,0
34003,2026-06-25,2026-06,style,0.07173758503037683,0
34004,2026-06-25,2026-06,style,0.0539350811237957,0
34005,2026-06-25,2026-06,style,0.22691031695166886,0
34006,2026-06-25,2026-06,style,0.30496114494618254,0
34007,2026-06-25,2026-06,style,0.19512993889554012,0
34008,2026-06-25,2026-06,style,0.04034001566189293,0
34009,2026-06-25,2026-06,style,0.2260959051344036,1
34010,2026-06-25,2026-06,style,0.2312485519795444,0
34011,2026-06-25,2026-06,style,0.12018871160603384,0
34012,2026-06-25,2026-06,style,0.11242749938030565,0
34013,2026-06-25,2026-06,style,0.12481191968843601,0
34014,2026-06-25,2026-06,style,0.06501205518668526,1
34015,2026-06-25,2026-06,style,0.04567809641488919,0
34016,2026-06-25,2026-06,style,0.34920310753521744,1
34017,2026-06-25,2026-06,style,0.1032191720332679,0
34018,2026-06-25,2026-06,style,0.38564318519550433,0
34019,2026-06-25,2026-06,style,0.29912537030660935,0
34020,2026-06-25,2026-06,style,0.12304669525599586,0
34021,2026-06-25,2026-06,style,0.08177505974333672,0
34022,2026-06-25,2026-06,style,0.08862104893348889,0
34023,2026-06-25,2026-06,style,0.14526220256349245,0
34024,2026-06-25,2026-06,style,0.07516792854646605,0
34025,2026-06-25,2026-06,style,0.167804675770741,0
34026,2026-06-25,2026-06,style,0.0761728166983953,0
34027,2026-06-25,2026-06,style,0.0416583081086442,0
34028,2026-06-25,2026-06,style,0.2263420755378312,1
34029,2026-06-25,2026-06,style,0.09547244293201045,0
34030,2026-06-25,2026-06,style,0.29430035871558113,0
34031,2026-06-25,2026-06,style,0.06183108743695934,0
34032,2026-06-25,2026-06,style,0.2266899447671344,0
34033,2026-06-25,2026-06,style,0.09729081394613895,0
34034,2026-06-25,2026-06,style,0.07610150364318366,0
34035,2026-06-25,2026-06,style,0.1698460008407679,1
34036,2026-06-25,2026-06,style,0.06461258799910995,0
34037,2026-06-25,2026-06,style,0.08831175037382268,0
34038,2026-06-25,2026-06,style,0.05026888132110349,0
34039,2026-06-25,2026-06,style,0.08975223350328278,0
34040,2026-06-25,2026-06,style,0.11354152419632102,0
34041,2026-06-25,2026-06,style,0.06702066699769511,0
34042,2026-06-25,2026-06,style,0.09839360775950466,0
34043,2026-06-25,2026-06,style,0.08409710102279955,0
34044,2026-06-25,2026-06,style,0.07704022679078142,0
34045,2026-06-25,2026-06,style,0.14409965861196736,0
34046,2026-06-25,2026-06,style,0.18916809448580088,1
34047,2026-06-25,2026-06,style,0.08178955710389318,0
34048,2026-06-25,2026-06,style,0.11909752782289437,0
34049,2026-06-25,2026-06,style,0.09304042969069022,0
34050,2026-06-25,2026-06,style,0.13003106794446126,0
34051,2026-06-25,2026-06,style,0.06711359756444125,0
34052,2026-06-25,2026-06,style,0.0999012566767123,0
34053,2026-06-25,2026-06,style,0.1191973196697742,0
34054,2026-06-25,2026-06,style,0.32422027602067793,1
34055,2026-06-25,2026-06,style,0.12223201945063852,1
34056,2026-06-25,2026-06,style,0.10681392697372191,0
34057,2026-06-25,2026-06,style,0.11818568940318291,0
34058,2026-06-25,2026-06,style,0.09151988946473799,0
34059,2026-06-25,2026-06,style,0.15531531151749314,0
34060,2026-06-25,2026-06,style,0.22800758420750897,0
34061,2026-06-25,2026-06,style,0.09727281071453937,0
34062,2026-06-25,2026-06,style,0.053813028774274886,1
34063,2026-06-25,2026-06,style,0.0573869139742424,0
34064,2026-06-25,2026-06,style,0.1702299343348233,0
34065,2026-06-25,2026-06,style,0.16318409806743875,0
34066,2026-06-25,2026-06,style,0.17058211575344054,0
34067,2026-06-25,2026-06,style,0.07126376339271558,0
34068,2026-06-25,2026-06,style,0.079657372202028,0
34069,2026-06-25,2026-06,style,0.12777940397198992,0
34070,2026-06-25,2026-06,style,0.13211656933418287,0
34071,2026-06-25,2026-06,style,0.05646072101440661,0
34072,2026-06-25,2026-06,style,0.07191729797054582,0
34073,2026-06-25,2026-06,style,0.06588684819829856,0
34074,2026-06-25,2026-06,style,0.08045475929244894,0
34075,2026-06-25,2026-06,style,0.14826784377136631,0
34076,2026-06-25,2026-06,style,0.06743537414047009,0
34077,2026-06-25,2026-06,style,0.07108935280991391,0
34078,2026-06-25,2026-06,style,0.05977403096392542,0
34079,2026-06-25,2026-06,style,0.06223962381730352,0
34080,2026-06-25,2026-06,style,0.11425746349788184,0
34081,2026-06-25,2026-06,style,0.12468538445518382,1
34082,2026-06-25,2026-06,style,0.12059205175003794,0
34083,2026-06-25,2026-06,style,0.1291314650034123,0
34084,2026-06-25,2026-06,style,0.09402575047757254,0
34085,2026-06-25,2026-06,style,0.10780708555336498,0
34086,2026-06-25,2026-06,style,0.13917527557147058,0
34087,2026-06-25,2026-06,style,0.07147123589008886,0
34088,2026-06-25,2026-06,style,0.09737697582425965,0
34089,2026-06-25,2026-06,style,0.15002096076430055,0
34090,2026-06-25,2026-06,style,0.12778510557208678,0
34091,2026-06-25,2026-06,style,0.03333357036564642,0
34092,2026-06-25,2026-06,style,0.108705768825176,0
34093,2026-06-25,2026-06,style,0.1203269543252341,0
34094,2026-06-25,2026-06,style,0.129388750150752,0
34095,2026-06-25,2026-06,style,0.14645358636137298,0
34096,2026-06-25,2026-06,style,0.1245844883404898,0
34097,2026-06-25,2026-06,style,0.09197095636383952,0
34098,2026-06-25,2026-06,style,0.07578257245591262,0
34099,2026-06-25,2026-06,style,0.04474532403666646,0
34100,2026-06-25,2026-06,style,0.029615375095029303,1
34101,2026-06-25,2026-06,style,0.12120114842559826,0
34102,2026-06-25,2026-06,style,0.2603670283064952,0
34103,2026-06-25,2026-06,style,0.06226490276657917,0
34104,2026-06-25,2026-06,style,0.20456607611033728,0
34105,2026-06-25,2026-06,style,0.1818154082817906,0
34106,2026-06-25,2026-06,style,0.09368511048041972,0
34107,2026-06-25,2026-06,style,0.10607552118156605,0
34108,2026-06-25,2026-06,style,0.10910716979308735,0
34109,2026-06-25,2026-06,style,0.05754034996776095,0
34110,2026-06-25,2026-06,style,0.12611726687130803,0
34111,2026-06-25,2026-06,style,0.1035736723993027,0
34112,2026-06-25,2026-06,style,0.02884554445764236,0
34113,2026-06-25,2026-06,style,0.09397608780510344,0
34114,2026-06-25,2026-06,style,0.08775691954072169,0
34115,2026-06-25,2026-06,style,0.32770145037943055,1
34116,2026-06-25,2026-06,style,0.0586601374128271,0
34117,2026-06-25,2026-06,style,0.10952971121107809,0
34118,2026-06-25,2026-06,style,0.18332981508556961,0
34119,2026-06-25,2026-06,style,0.11991758039080995,0
34120,2026-06-25,2026-06,style,0.19528071271797368,0
34121,2026-06-25,2026-06,style,0.07332668222500703,0
34122,2026-06-25,2026-06,style,0.06457049035641729,0
34123,2026-06-25,2026-06,style,0.07246589813764355,0
