date,race_code,venue,month,variant,p4head,y4head,kimarite
2026-02-01,202602010101,01,2026-02,PRE,0.1642792413931976,1,まくり
2026-02-01,202602010102,01,2026-02,PRE,0.04263276507777527,0,まくり差し
2026-02-01,202602010103,01,2026-02,PRE,0.03473615123643256,0,まくり
2026-02-01,202602010104,01,2026-02,PRE,0.0978657220062632,0,差　し
2026-02-01,202602010105,01,2026-02,PRE,0.08595454485489086,0,差　し
2026-02-01,202602010106,01,2026-02,PRE,0.040842089493777024,0,逃　げ
2026-02-01,202602010107,01,2026-02,PRE,0.0328255770943271,0,まくり
2026-02-01,202602010108,01,2026-02,PRE,0.08972221073211074,0,まくり差し
2026-02-01,202602010109,01,2026-02,PRE,0.2412694831337868,0,抜　き
2026-02-01,202602010110,01,2026-02,PRE,0.1171729570304704,0,逃　げ
2026-02-01,202602010111,01,2026-02,PRE,0.10090223658743297,0,逃　げ
2026-02-01,202602010112,01,2026-02,PRE,0.05887896088004532,0,逃　げ
2026-02-01,202602010201,02,2026-02,PRE,0.08079675958051961,0,まくり差し
2026-02-01,202602010202,02,2026-02,PRE,0.047973293307054646,0,逃　げ
2026-02-01,202602010203,02,2026-02,PRE,0.09242205747144985,0,まくり
2026-02-01,202602010204,02,2026-02,PRE,0.04982409130048957,0,逃　げ
2026-02-01,202602010205,02,2026-02,PRE,0.24391845405163712,1,まくり
2026-02-01,202602010206,02,2026-02,PRE,0.11858671343577491,0,差　し
2026-02-01,202602010207,02,2026-02,PRE,0.022712458354906356,0,逃　げ
2026-02-01,202602010208,02,2026-02,PRE,0.35840152097331734,1,まくり
2026-02-01,202602010209,02,2026-02,PRE,0.3400820236924794,0,逃　げ
2026-02-01,202602010210,02,2026-02,PRE,0.04403176581133265,0,逃　げ
2026-02-01,202602010211,02,2026-02,PRE,0.05348266458196237,0,逃　げ
2026-02-01,202602010212,02,2026-02,PRE,0.17451850966765434,0,逃　げ
2026-02-01,202602010301,03,2026-02,PRE,0.11056546613068681,0,逃　げ
2026-02-01,202602010302,03,2026-02,PRE,0.15407706582839173,0,逃　げ
2026-02-01,202602010303,03,2026-02,PRE,0.07625729947219005,0,差　し
2026-02-01,202602010304,03,2026-02,PRE,0.07425977328654239,0,差　し
2026-02-01,202602010305,03,2026-02,PRE,0.1034477463362385,0,逃　げ
2026-02-01,202602010306,03,2026-02,PRE,0.06053294636253724,0,逃　げ
2026-02-01,202602010307,03,2026-02,PRE,0.11719568533285149,0,差　し
2026-02-01,202602010308,03,2026-02,PRE,0.12604921977945382,0,抜　き
2026-02-01,202602010309,03,2026-02,PRE,0.02582071517089154,0,まくり
2026-02-01,202602010310,03,2026-02,PRE,0.06431768812223028,0,逃　げ
2026-02-01,202602010311,03,2026-02,PRE,0.18538125143813572,0,まくり
2026-02-01,202602010312,03,2026-02,PRE,0.06890214728530661,0,逃　げ
2026-02-01,202602010401,04,2026-02,PRE,0.20366687082995563,1,まくり
2026-02-01,202602010402,04,2026-02,PRE,0.04536451626624244,0,差　し
2026-02-01,202602010403,04,2026-02,PRE,0.05002659824346412,0,まくり
2026-02-01,202602010404,04,2026-02,PRE,0.0675224070611534,0,抜　き
2026-02-01,202602010405,04,2026-02,PRE,0.09889215765425907,1,まくり
2026-02-01,202602010406,04,2026-02,PRE,0.2610218657085289,0,まくり差し
2026-02-01,202602010407,04,2026-02,PRE,0.07277935857428007,0,まくり差し
2026-02-01,202602010408,04,2026-02,PRE,0.18677023798019116,0,逃　げ
2026-02-01,202602010409,04,2026-02,PRE,0.15962418865783926,0,逃　げ
2026-02-01,202602010410,04,2026-02,PRE,0.1329977256608987,0,逃　げ
2026-02-01,202602010411,04,2026-02,PRE,0.05144136826570553,0,逃　げ
2026-02-01,202602010412,04,2026-02,PRE,0.04699334408243169,0,まくり差し
2026-02-01,202602010601,06,2026-02,PRE,0.05646084539726437,0,逃　げ
2026-02-01,202602010602,06,2026-02,PRE,0.2764514179924532,1,抜　き
2026-02-01,202602010603,06,2026-02,PRE,0.04109646735922484,0,差　し
2026-02-01,202602010604,06,2026-02,PRE,0.06130434214202181,0,差　し
2026-02-01,202602010605,06,2026-02,PRE,0.045813648945523554,0,差　し
2026-02-01,202602010606,06,2026-02,PRE,0.05527751198822965,0,逃　げ
2026-02-01,202602010607,06,2026-02,PRE,0.023797382370336472,0,抜　き
2026-02-01,202602010608,06,2026-02,PRE,0.3681939941088839,0,まくり
2026-02-01,202602010609,06,2026-02,PRE,0.1292193435149736,0,逃　げ
2026-02-01,202602010610,06,2026-02,PRE,0.0930966273429816,0,まくり
2026-02-01,202602010611,06,2026-02,PRE,0.12673771921851382,0,まくり差し
2026-02-01,202602010612,06,2026-02,PRE,0.06986294819314949,0,まくり差し
2026-02-01,202602010701,07,2026-02,PRE,0.06673637165078018,0,逃　げ
2026-02-01,202602010702,07,2026-02,PRE,0.026728724762838184,0,差　し
2026-02-01,202602010703,07,2026-02,PRE,0.07767222719639344,0,逃　げ
2026-02-01,202602010704,07,2026-02,PRE,0.06965216857592742,0,差　し
2026-02-01,202602010705,07,2026-02,PRE,0.044764738154628066,0,逃　げ
2026-02-01,202602010706,07,2026-02,PRE,0.05610432261137916,0,まくり
2026-02-01,202602010707,07,2026-02,PRE,0.07680263801048509,0,逃　げ
2026-02-01,202602010708,07,2026-02,PRE,0.04466809550175852,0,逃　げ
2026-02-01,202602010709,07,2026-02,PRE,0.10713389677095489,1,まくり
2026-02-01,202602010710,07,2026-02,PRE,0.07389610036620849,0,逃　げ
2026-02-01,202602010711,07,2026-02,PRE,0.23469917439035648,0,逃　げ
2026-02-01,202602010712,07,2026-02,PRE,0.0754856336027881,0,逃　げ
2026-02-01,202602011001,10,2026-02,PRE,0.054016059806244826,0,逃　げ
2026-02-01,202602011002,10,2026-02,PRE,0.05761970284076138,1,まくり
2026-02-01,202602011003,10,2026-02,PRE,0.03580360677508175,0,逃　げ
2026-02-01,202602011004,10,2026-02,PRE,0.0650708681556847,0,逃　げ
2026-02-01,202602011005,10,2026-02,PRE,0.06019985978483672,0,逃　げ
2026-02-01,202602011006,10,2026-02,PRE,0.04193171351252247,0,逃　げ
2026-02-01,202602011007,10,2026-02,PRE,0.34111317070564057,1,差　し
2026-02-01,202602011008,10,2026-02,PRE,0.1222852383414409,1,まくり差し
2026-02-01,202602011009,10,2026-02,PRE,0.13945520133747538,1,逃　げ
2026-02-01,202602011010,10,2026-02,PRE,0.05820033776277813,0,逃　げ
2026-02-01,202602011011,10,2026-02,PRE,0.22451767982243698,1,差　し
2026-02-01,202602011012,10,2026-02,PRE,0.02126514905783916,0,逃　げ
2026-02-01,202602011201,12,2026-02,PRE,0.09327613170980684,0,逃　げ
2026-02-01,202602011202,12,2026-02,PRE,0.062172458676273364,0,まくり差し
2026-02-01,202602011203,12,2026-02,PRE,0.020551611723509597,0,逃　げ
2026-02-01,202602011204,12,2026-02,PRE,0.10272523447229454,1,まくり差し
2026-02-01,202602011205,12,2026-02,PRE,0.07322996454239851,0,逃　げ
2026-02-01,202602011206,12,2026-02,PRE,0.0641762935339625,1,まくり差し
2026-02-01,202602011207,12,2026-02,PRE,0.06730275127031979,0,逃　げ
2026-02-01,202602011208,12,2026-02,PRE,0.1238670399543796,0,逃　げ
2026-02-01,202602011209,12,2026-02,PRE,0.051978928926553265,0,逃　げ
2026-02-01,202602011210,12,2026-02,PRE,0.1308059706371641,0,逃　げ
2026-02-01,202602011211,12,2026-02,PRE,0.042129712753065235,0,抜　き
2026-02-01,202602011212,12,2026-02,PRE,0.052610341256589414,0,まくり差し
2026-02-01,202602011301,13,2026-02,PRE,0.05009142741736144,0,抜　き
2026-02-01,202602011302,13,2026-02,PRE,0.09255500496516636,0,抜　き
2026-02-01,202602011303,13,2026-02,PRE,0.03869636652677629,0,逃　げ
2026-02-01,202602011304,13,2026-02,PRE,0.04638888432717826,0,まくり
2026-02-01,202602011305,13,2026-02,PRE,0.06507420771772304,0,まくり
2026-02-01,202602011306,13,2026-02,PRE,0.13250919662748747,0,逃　げ
2026-02-01,202602011307,13,2026-02,PRE,0.25014036248036037,0,まくり
2026-02-01,202602011308,13,2026-02,PRE,0.040185538582035274,0,まくり差し
2026-02-01,202602011309,13,2026-02,PRE,0.02291313637710272,0,抜　き
2026-02-01,202602011310,13,2026-02,PRE,0.0892910304599763,0,逃　げ
2026-02-01,202602011311,13,2026-02,PRE,0.05267952413215367,0,逃　げ
2026-02-01,202602011312,13,2026-02,PRE,0.07058649840082064,0,逃　げ
2026-02-01,202602011401,14,2026-02,PRE,0.06517827160300192,0,逃　げ
2026-02-01,202602011402,14,2026-02,PRE,0.09089571703187654,0,逃　げ
2026-02-01,202602011403,14,2026-02,PRE,0.09802151082195582,0,逃　げ
2026-02-01,202602011404,14,2026-02,PRE,0.14606156056004485,0,逃　げ
2026-02-01,202602011405,14,2026-02,PRE,0.10123269796455171,0,逃　げ
2026-02-01,202602011406,14,2026-02,PRE,0.1202475765559773,1,まくり
2026-02-01,202602011407,14,2026-02,PRE,0.1813267662399746,0,まくり
2026-02-01,202602011408,14,2026-02,PRE,0.10028708519567339,1,抜　き
2026-02-01,202602011409,14,2026-02,PRE,0.09802178267811289,0,差　し
2026-02-01,202602011410,14,2026-02,PRE,0.15065514098221633,0,逃　げ
2026-02-01,202602011411,14,2026-02,PRE,0.0691184944688343,0,逃　げ
2026-02-01,202602011412,14,2026-02,PRE,0.09076583728934806,0,逃　げ
2026-02-01,202602011601,16,2026-02,PRE,0.02459242847244766,0,差　し
2026-02-01,202602011602,16,2026-02,PRE,0.23525120059609902,0,抜　き
2026-02-01,202602011603,16,2026-02,PRE,0.10576915248276994,1,まくり
2026-02-01,202602011604,16,2026-02,PRE,0.13381614911973858,1,まくり差し
2026-02-01,202602011605,16,2026-02,PRE,0.15994505460792727,0,差　し
2026-02-01,202602011606,16,2026-02,PRE,0.05848115732422723,0,逃　げ
2026-02-01,202602011607,16,2026-02,PRE,0.04676523724815523,0,逃　げ
2026-02-01,202602011608,16,2026-02,PRE,0.03970773827962339,0,差　し
2026-02-01,202602011609,16,2026-02,PRE,0.04342004190903779,0,逃　げ
2026-02-01,202602011610,16,2026-02,PRE,0.052789845595936094,0,逃　げ
2026-02-01,202602011611,16,2026-02,PRE,0.12276320366880505,0,逃　げ
2026-02-01,202602011612,16,2026-02,PRE,0.18360994878644812,0,逃　げ
2026-02-01,202602011901,19,2026-02,PRE,0.15796805527979296,1,抜　き
2026-02-01,202602011902,19,2026-02,PRE,0.18971544031220747,0,抜　き
2026-02-01,202602011903,19,2026-02,PRE,0.0595251238799393,0,逃　げ
2026-02-01,202602011904,19,2026-02,PRE,0.1031829835796334,0,逃　げ
2026-02-01,202602011905,19,2026-02,PRE,0.09680279917264775,0,まくり
2026-02-01,202602011906,19,2026-02,PRE,0.09986314128840572,0,逃　げ
2026-02-01,202602011907,19,2026-02,PRE,0.07662858314008461,0,逃　げ
2026-02-01,202602011908,19,2026-02,PRE,0.35159675276360675,0,逃　げ
2026-02-01,202602011909,19,2026-02,PRE,0.21395604994491696,0,抜　き
2026-02-01,202602011910,19,2026-02,PRE,0.032709270245178876,0,逃　げ
2026-02-01,202602011911,19,2026-02,PRE,0.05413648240907468,0,逃　げ
2026-02-01,202602011912,19,2026-02,PRE,0.13995796807138086,0,差　し
2026-02-01,202602012101,21,2026-02,PRE,0.07187781985794356,0,逃　げ
2026-02-01,202602012102,21,2026-02,PRE,0.07810086226733658,1,差　し
2026-02-01,202602012103,21,2026-02,PRE,0.04393703094305218,0,逃　げ
2026-02-01,202602012104,21,2026-02,PRE,0.04791400910548611,0,逃　げ
2026-02-01,202602012105,21,2026-02,PRE,0.04364037697574711,0,逃　げ
2026-02-01,202602012107,21,2026-02,PRE,0.26846123463786425,0,差　し
2026-02-01,202602012108,21,2026-02,PRE,0.07651679790585679,0,差　し
2026-02-01,202602012109,21,2026-02,PRE,0.043580601621352695,0,逃　げ
2026-02-01,202602012110,21,2026-02,PRE,0.196309236112025,0,まくり差し
2026-02-01,202602012111,21,2026-02,PRE,0.12301144375639618,0,逃　げ
2026-02-01,202602012112,21,2026-02,PRE,0.04603185305162966,0,逃　げ
2026-02-01,202602012301,23,2026-02,PRE,0.12448348661062172,0,逃　げ
2026-02-01,202602012302,23,2026-02,PRE,0.09315793419247288,0,差　し
2026-02-01,202602012303,23,2026-02,PRE,0.06729232334801902,0,抜　き
2026-02-01,202602012304,23,2026-02,PRE,0.08279983756851482,0,まくり差し
2026-02-01,202602012305,23,2026-02,PRE,0.10610370964692284,0,まくり
2026-02-01,202602012306,23,2026-02,PRE,0.13897475392781933,0,まくり差し
2026-02-01,202602012307,23,2026-02,PRE,0.08542956038280418,0,逃　げ
2026-02-01,202602012308,23,2026-02,PRE,0.1113864978197045,0,まくり差し
2026-02-01,202602012309,23,2026-02,PRE,0.19302266567900736,0,逃　げ
2026-02-01,202602012310,23,2026-02,PRE,0.03753891996098233,0,逃　げ
2026-02-01,202602012311,23,2026-02,PRE,0.11667281309596066,0,逃　げ
2026-02-01,202602012312,23,2026-02,PRE,0.08377828593686752,0,逃　げ
2026-02-02,202602020201,02,2026-02,PRE,0.12609950813393284,0,差　し
2026-02-02,202602020202,02,2026-02,PRE,0.07158308946209208,0,まくり
2026-02-02,202602020203,02,2026-02,PRE,0.12850954502111267,0,逃　げ
2026-02-02,202602020204,02,2026-02,PRE,0.06509176402836411,0,抜　き
2026-02-02,202602020205,02,2026-02,PRE,0.0850506063146646,0,まくり
2026-02-02,202602020206,02,2026-02,PRE,0.17523335436913026,1,まくり
2026-02-02,202602020207,02,2026-02,PRE,0.08414747334426151,0,まくり
2026-02-02,202602020208,02,2026-02,PRE,0.18510286293324982,0,まくり差し
2026-02-02,202602020209,02,2026-02,PRE,0.06644284329714753,0,逃　げ
2026-02-02,202602020210,02,2026-02,PRE,0.16645351480248555,0,まくり差し
2026-02-02,202602020211,02,2026-02,PRE,0.16978018752337942,0,逃　げ
2026-02-02,202602020212,02,2026-02,PRE,0.044160579849020505,0,差　し
2026-02-02,202602020301,03,2026-02,PRE,0.08414401927851496,1,まくり
2026-02-02,202602020302,03,2026-02,PRE,0.08565425900537293,0,逃　げ
2026-02-02,202602020303,03,2026-02,PRE,0.232123065058059,1,差　し
2026-02-02,202602020304,03,2026-02,PRE,0.05114707928743074,0,逃　げ
2026-02-02,202602020305,03,2026-02,PRE,0.043535024514171725,0,逃　げ
2026-02-02,202602020306,03,2026-02,PRE,0.08233160786097235,0,まくり差し
2026-02-02,202602020307,03,2026-02,PRE,0.07599208943896658,0,まくり
2026-02-02,202602020308,03,2026-02,PRE,0.06498013686754006,0,逃　げ
2026-02-02,202602020309,03,2026-02,PRE,0.0511748662458537,0,差　し
2026-02-02,202602020310,03,2026-02,PRE,0.06281898666968877,0,逃　げ
2026-02-02,202602020311,03,2026-02,PRE,0.23892791368574998,1,まくり
2026-02-02,202602020312,03,2026-02,PRE,0.03622772861044807,0,逃　げ
2026-02-02,202602020601,06,2026-02,PRE,0.10199175174420616,0,抜　き
2026-02-02,202602020602,06,2026-02,PRE,0.06855602166295278,0,まくり
2026-02-02,202602020603,06,2026-02,PRE,0.06689905308635541,0,逃　げ
2026-02-02,202602020604,06,2026-02,PRE,0.10116366875339705,1,まくり差し
2026-02-02,202602020605,06,2026-02,PRE,0.12703912273475923,0,まくり差し
2026-02-02,202602020606,06,2026-02,PRE,0.04612915218235821,0,まくり
2026-02-02,202602020607,06,2026-02,PRE,0.108470161005801,0,逃　げ
2026-02-02,202602020608,06,2026-02,PRE,0.051125728070379586,0,まくり
2026-02-02,202602020609,06,2026-02,PRE,0.061195675097045155,0,逃　げ
2026-02-02,202602020610,06,2026-02,PRE,0.12748808969343875,0,逃　げ
2026-02-02,202602020611,06,2026-02,PRE,0.032531781254006825,0,逃　げ
2026-02-02,202602020612,06,2026-02,PRE,0.03362865213468138,0,逃　げ
2026-02-02,202602020701,07,2026-02,PRE,0.051836147231297224,0,逃　げ
2026-02-02,202602020702,07,2026-02,PRE,0.09919725878511804,0,まくり
2026-02-02,202602020703,07,2026-02,PRE,0.2182883045564163,0,逃　げ
2026-02-02,202602020704,07,2026-02,PRE,0.2752599859448348,1,まくり
2026-02-02,202602020705,07,2026-02,PRE,0.049791560402936995,0,差　し
2026-02-02,202602020706,07,2026-02,PRE,0.04112619420461226,0,抜　き
2026-02-02,202602020707,07,2026-02,PRE,0.12342497685382421,0,抜　き
2026-02-02,202602020708,07,2026-02,PRE,0.05207542505538481,0,逃　げ
2026-02-02,202602020709,07,2026-02,PRE,0.10576566279904806,0,逃　げ
2026-02-02,202602020710,07,2026-02,PRE,0.03110158312704493,0,逃　げ
2026-02-02,202602020711,07,2026-02,PRE,0.02854300215680553,0,逃　げ
2026-02-02,202602020712,07,2026-02,PRE,0.1402584671167934,0,差　し
2026-02-02,202602021001,10,2026-02,PRE,0.0308819070366545,0,逃　げ
2026-02-02,202602021002,10,2026-02,PRE,0.06419650307425835,0,逃　げ
2026-02-02,202602021003,10,2026-02,PRE,0.054401161635925455,0,逃　げ
2026-02-02,202602021004,10,2026-02,PRE,0.06611198632240471,0,逃　げ
2026-02-02,202602021005,10,2026-02,PRE,0.2089107522040775,0,逃　げ
2026-02-02,202602021006,10,2026-02,PRE,0.2375993142088447,1,まくり差し
2026-02-02,202602021007,10,2026-02,PRE,0.06126779393072233,0,まくり
2026-02-02,202602021008,10,2026-02,PRE,0.20382708954988601,1,まくり
2026-02-02,202602021009,10,2026-02,PRE,0.04196522271495362,0,抜　き
2026-02-02,202602021010,10,2026-02,PRE,0.10827951079885854,0,逃　げ
2026-02-02,202602021011,10,2026-02,PRE,0.07817283571902452,0,逃　げ
2026-02-02,202602021012,10,2026-02,PRE,0.03293705982341359,0,逃　げ
2026-02-02,202602021301,13,2026-02,PRE,0.046600924238757814,0,逃　げ
2026-02-02,202602021302,13,2026-02,PRE,0.10605551153121193,0,差　し
2026-02-02,202602021303,13,2026-02,PRE,0.027564731642145488,0,逃　げ
2026-02-02,202602021304,13,2026-02,PRE,0.02833065227413872,0,逃　げ
2026-02-02,202602021305,13,2026-02,PRE,0.06451305107378891,0,逃　げ
2026-02-02,202602021306,13,2026-02,PRE,0.19881233489212058,0,逃　げ
2026-02-02,202602021307,13,2026-02,PRE,0.16308873668373833,0,逃　げ
2026-02-02,202602021308,13,2026-02,PRE,0.07021686640715265,0,逃　げ
2026-02-02,202602021309,13,2026-02,PRE,0.17499974531824625,1,まくり差し
2026-02-02,202602021310,13,2026-02,PRE,0.04537745259148898,0,逃　げ
2026-02-02,202602021311,13,2026-02,PRE,0.062172671439848955,0,逃　げ
2026-02-02,202602021312,13,2026-02,PRE,0.12341006900501435,0,まくり
2026-02-02,202602021401,14,2026-02,PRE,0.05007546125883635,0,逃　げ
2026-02-02,202602021402,14,2026-02,PRE,0.12696551636301576,0,まくり差し
2026-02-02,202602021403,14,2026-02,PRE,0.09824820525971201,0,逃　げ
2026-02-02,202602021404,14,2026-02,PRE,0.13303529026666325,1,まくり
2026-02-02,202602021405,14,2026-02,PRE,0.07430886077385729,0,逃　げ
2026-02-02,202602021406,14,2026-02,PRE,0.22822192787087248,0,逃　げ
2026-02-02,202602021407,14,2026-02,PRE,0.17408127647318947,0,逃　げ
2026-02-02,202602021408,14,2026-02,PRE,0.09899846833641175,1,まくり
2026-02-02,202602021409,14,2026-02,PRE,0.04653523151923041,0,抜　き
2026-02-02,202602021410,14,2026-02,PRE,0.22762133307884128,0,逃　げ
2026-02-02,202602021411,14,2026-02,PRE,0.08782249346906697,0,逃　げ
2026-02-02,202602021412,14,2026-02,PRE,0.08913133060475796,0,まくり
2026-02-02,202602021501,15,2026-02,PRE,0.04237924072108557,0,逃　げ
2026-02-02,202602021502,15,2026-02,PRE,0.12806046332299337,0,まくり
2026-02-02,202602021503,15,2026-02,PRE,0.08066001456835217,0,逃　げ
2026-02-02,202602021504,15,2026-02,PRE,0.14091028821157034,0,まくり差し
2026-02-02,202602021505,15,2026-02,PRE,0.0944950830813956,0,差　し
2026-02-02,202602021506,15,2026-02,PRE,0.13862052868127225,0,逃　げ
2026-02-02,202602021507,15,2026-02,PRE,0.31414365846658937,1,まくり差し
2026-02-02,202602021508,15,2026-02,PRE,0.15576552232605487,0,まくり差し
2026-02-02,202602021509,15,2026-02,PRE,0.02217632264789539,0,逃　げ
2026-02-02,202602021510,15,2026-02,PRE,0.06822708217493971,0,逃　げ
2026-02-02,202602021511,15,2026-02,PRE,0.13231210121087023,1,まくり
2026-02-02,202602021512,15,2026-02,PRE,0.08086675305399542,0,逃　げ
2026-02-02,202602021601,16,2026-02,PRE,0.03332251409405088,0,逃　げ
2026-02-02,202602021602,16,2026-02,PRE,0.19599070543269514,0,逃　げ
2026-02-02,202602021603,16,2026-02,PRE,0.12223661361164075,0,逃　げ
2026-02-02,202602021604,16,2026-02,PRE,0.06863664115558521,0,差　し
2026-02-02,202602021605,16,2026-02,PRE,0.0909537351142634,0,逃　げ
2026-02-02,202602021606,16,2026-02,PRE,0.04431023053909275,0,逃　げ
2026-02-02,202602021607,16,2026-02,PRE,0.053077184078352074,0,逃　げ
2026-02-02,202602021608,16,2026-02,PRE,0.16112464657580813,0,逃　げ
2026-02-02,202602021609,16,2026-02,PRE,0.08519156463936209,0,逃　げ
2026-02-02,202602021610,16,2026-02,PRE,0.1905311489230963,0,逃　げ
2026-02-02,202602021611,16,2026-02,PRE,0.05261775830593743,0,逃　げ
2026-02-02,202602021612,16,2026-02,PRE,0.02962803071489344,0,逃　げ
2026-02-02,202602021901,19,2026-02,PRE,0.24123140305774154,1,まくり
2026-02-02,202602021902,19,2026-02,PRE,0.15152771432130752,0,まくり
2026-02-02,202602021903,19,2026-02,PRE,0.1430656571054839,0,逃　げ
2026-02-02,202602021904,19,2026-02,PRE,0.1182191411190014,0,恵まれ
2026-02-02,202602021905,19,2026-02,PRE,0.0733003418908738,0,逃　げ
2026-02-02,202602021906,19,2026-02,PRE,0.11607135749985506,0,逃　げ
2026-02-02,202602021907,19,2026-02,PRE,0.08472547999225064,0,逃　げ
2026-02-02,202602021908,19,2026-02,PRE,0.11065139359464046,0,逃　げ
2026-02-02,202602021909,19,2026-02,PRE,0.08303920450618464,0,逃　げ
2026-02-02,202602021910,19,2026-02,PRE,0.10147630501993248,0,逃　げ
2026-02-02,202602021911,19,2026-02,PRE,0.057737056655997834,0,逃　げ
2026-02-02,202602021912,19,2026-02,PRE,0.09501878998738511,0,逃　げ
2026-02-02,202602022301,23,2026-02,PRE,0.04091455333181259,0,逃　げ
2026-02-02,202602022302,23,2026-02,PRE,0.06403599165973566,0,逃　げ
2026-02-02,202602022303,23,2026-02,PRE,0.10365145868995726,0,抜　き
2026-02-02,202602022304,23,2026-02,PRE,0.18332214492668766,0,逃　げ
2026-02-02,202602022305,23,2026-02,PRE,0.08230092447156286,0,逃　げ
2026-02-02,202602022306,23,2026-02,PRE,0.14171299681100846,0,逃　げ
2026-02-02,202602022307,23,2026-02,PRE,0.08973010313399916,0,まくり
2026-02-02,202602022308,23,2026-02,PRE,0.1440804591409942,0,逃　げ
2026-02-02,202602022309,23,2026-02,PRE,0.08232464565661428,0,逃　げ
2026-02-02,202602022310,23,2026-02,PRE,0.06372666300305549,0,逃　げ
2026-02-02,202602022311,23,2026-02,PRE,0.1407041111830469,0,逃　げ
2026-02-02,202602022312,23,2026-02,PRE,0.12493809242072268,0,逃　げ
2026-02-03,202602030301,03,2026-02,PRE,0.02470277890992966,0,逃　げ
2026-02-03,202602030302,03,2026-02,PRE,0.10823162502627204,0,逃　げ
2026-02-03,202602030303,03,2026-02,PRE,0.19886154387906935,0,逃　げ
2026-02-03,202602030304,03,2026-02,PRE,0.09071180344397733,1,まくり
2026-02-03,202602030305,03,2026-02,PRE,0.08470256061993378,0,逃　げ
2026-02-03,202602030306,03,2026-02,PRE,0.14897864849336676,0,差　し
2026-02-03,202602030307,03,2026-02,PRE,0.22399553979538905,0,逃　げ
2026-02-03,202602030308,03,2026-02,PRE,0.08376682655622582,0,逃　げ
2026-02-03,202602030309,03,2026-02,PRE,0.11106234997741253,0,恵まれ
2026-02-03,202602030310,03,2026-02,PRE,0.07718654459405482,0,逃　げ
2026-02-03,202602030311,03,2026-02,PRE,0.2706576374915014,0,まくり
2026-02-03,202602030312,03,2026-02,PRE,0.03786880647239191,0,逃　げ
2026-02-03,202602030601,06,2026-02,PRE,0.04556804309280683,0,逃　げ
2026-02-03,202602030602,06,2026-02,PRE,0.17717785228853722,0,まくり差し
2026-02-03,202602030603,06,2026-02,PRE,0.08787017453354988,0,逃　げ
2026-02-03,202602030604,06,2026-02,PRE,0.2133894131155133,1,差　し
2026-02-03,202602030605,06,2026-02,PRE,0.03017849544665751,0,まくり
2026-02-03,202602030606,06,2026-02,PRE,0.04969738581517609,0,逃　げ
2026-02-03,202602030607,06,2026-02,PRE,0.08838953979953591,0,まくり
2026-02-03,202602030608,06,2026-02,PRE,0.04437197600507314,0,差　し
2026-02-03,202602030609,06,2026-02,PRE,0.10055240507865226,0,逃　げ
2026-02-03,202602030610,06,2026-02,PRE,0.054803339968471074,0,逃　げ
2026-02-03,202602030611,06,2026-02,PRE,0.07495855137190151,0,恵まれ
2026-02-03,202602030612,06,2026-02,PRE,0.03915459148843748,0,逃　げ
2026-02-03,202602030701,07,2026-02,PRE,0.1562431385164012,0,まくり差し
2026-02-03,202602030702,07,2026-02,PRE,0.21747117117010434,0,差　し
2026-02-03,202602030703,07,2026-02,PRE,0.09613043150222263,0,抜　き
2026-02-03,202602030704,07,2026-02,PRE,0.19056118278278442,0,逃　げ
2026-02-03,202602030705,07,2026-02,PRE,0.047072309078862305,0,まくり
2026-02-03,202602030706,07,2026-02,PRE,0.2741725447448226,0,まくり差し
2026-02-03,202602030707,07,2026-02,PRE,0.12430090399421793,0,差　し
2026-02-03,202602030708,07,2026-02,PRE,0.05463158018459734,0,逃　げ
2026-02-03,202602030709,07,2026-02,PRE,0.12377461606465455,0,逃　げ
2026-02-03,202602030710,07,2026-02,PRE,0.11804365097774967,0,逃　げ
2026-02-03,202602030711,07,2026-02,PRE,0.023807051834955885,0,まくり
2026-02-03,202602030712,07,2026-02,PRE,0.12064208497068393,0,逃　げ
2026-02-03,202602031001,10,2026-02,PRE,0.03991709722698188,0,逃　げ
2026-02-03,202602031002,10,2026-02,PRE,0.0162432072183758,0,逃　げ
2026-02-03,202602031003,10,2026-02,PRE,0.04998709705555282,0,逃　げ
2026-02-03,202602031004,10,2026-02,PRE,0.035896779791854384,0,逃　げ
2026-02-03,202602031005,10,2026-02,PRE,0.11952412014108457,0,抜　き
2026-02-03,202602031006,10,2026-02,PRE,0.07367637587501766,0,逃　げ
2026-02-03,202602031007,10,2026-02,PRE,0.23880228697680628,1,まくり差し
2026-02-03,202602031008,10,2026-02,PRE,0.06680565188891728,0,逃　げ
2026-02-03,202602031009,10,2026-02,PRE,0.16817142416244946,0,まくり差し
2026-02-03,202602031010,10,2026-02,PRE,0.15728423891003707,0,差　し
2026-02-03,202602031011,10,2026-02,PRE,0.09636230305800164,0,逃　げ
2026-02-03,202602031012,10,2026-02,PRE,0.03874951198539688,0,逃　げ
2026-02-03,202602031301,13,2026-02,PRE,0.08956336944497821,0,逃　げ
2026-02-03,202602031302,13,2026-02,PRE,0.17733745081337834,1,まくり
2026-02-03,202602031303,13,2026-02,PRE,0.056174728221524715,0,逃　げ
2026-02-03,202602031304,13,2026-02,PRE,0.08418168159126196,0,逃　げ
2026-02-03,202602031305,13,2026-02,PRE,0.04811060774993016,0,逃　げ
2026-02-03,202602031306,13,2026-02,PRE,0.0947875893032675,0,抜　き
2026-02-03,202602031307,13,2026-02,PRE,0.05159625723853633,0,逃　げ
